Component ID,Reference Designator,Part Name,Not mount on PCB,Symbol Name
,reference,partName,noMount,SymbolName
sht4.cmp4939,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2530,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2531,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2532,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2533,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2534,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2535,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2651,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2652,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2653,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2654,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2655,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2656,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2663,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2664,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2691,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2692,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2695,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2696,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2699,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2700,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2710,X1,1034486394,NO,st_sym_1.smb
sht5.cmp2711,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2604,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2605,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2606,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2607,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2608,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2609,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2610,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2611,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2615,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2629,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2650,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2652,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2715,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2768,X1,1034486394,NO,st_sym_1.smb
sht6.cmp2785,X1,1034486394,NO,st_sym_1.smb
sht8.cmp259,X1,1034486394,NO,st_sym_1.smb
sht8.cmp262,X1,1034486394,NO,st_sym_1.smb
sht8.cmp265,X1,1034486394,NO,st_sym_1.smb
sht8.cmp316,X1,1034486394,NO,st_sym_1.smb
sht8.cmp359,X1,1034486394,NO,st_sym_1.smb
sht8.cmp377,X1,1034486394,NO,st_sym_1.smb
sht8.cmp393,X1,1034486394,NO,st_sym_1.smb
sht8.cmp395,X1,1034486394,NO,st_sym_1.smb
sht8.cmp608,X1,1034486394,NO,st_sym_1.smb
sht8.cmp652,X1,1034486394,NO,st_sym_1.smb
sht9.cmp326,X1,1034486394,NO,st_sym_1.smb
sht9.cmp456,X1,1034486394,NO,st_sym_1.smb
sht9.cmp457,X1,1034486394,NO,st_sym_1.smb
sht9.cmp458,X1,1034486394,NO,st_sym_1.smb
sht9.cmp465,X1,1034486394,NO,st_sym_1.smb
sht9.cmp487,X1,1034486394,NO,st_sym_1.smb
sht9.cmp617,X1,1034486394,NO,st_sym_1.smb
sht9.cmp621,X1,1034486394,NO,st_sym_1.smb
sht9.cmp668,X1,1034486394,NO,st_sym_1.smb
sht11.cmp3899,X1,1034486394,NO,st_sym_1.smb
sht11.cmp3904,X1,1034486394,NO,st_sym_1.smb
sht11.cmp3905,X1,1034486394,NO,st_sym_1.smb
sht11.cmp3909,X1,1034486394,NO,st_sym_1.smb
sht11.cmp4033,X1,1034486394,NO,st_sym_1.smb
sht12.cmp7,X1,1034486394,NO,st_sym_1.smb
sht12.cmp20,X1,1034486394,NO,st_sym_1.smb
sht12.cmp21,X1,1034486394,NO,st_sym_1.smb
sht12.cmp30,X1,1034486394,NO,st_sym_1.smb
sht12.cmp35,X1,1034486394,NO,st_sym_1.smb
sht12.cmp40,X1,1034486394,NO,st_sym_1.smb
sht12.cmp65,X1,1034486394,NO,st_sym_1.smb
sht12.cmp68,X1,1034486394,NO,st_sym_1.smb
sht12.cmp157,X1,1034486394,NO,st_sym_1.smb
sht12.cmp193,X1,1034486394,NO,st_sym_1.smb
sht14.cmp3798,X1,1034486394,NO,st_sym_1.smb
sht14.cmp3799,X1,1034486394,NO,st_sym_1.smb
sht14.cmp3853,X1,1034486394,NO,st_sym_1.smb
sht14.cmp3869,X1,1034486394,NO,st_sym_1.smb
sht14.cmp3916,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2663,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2771,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2772,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2776,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2777,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2778,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2779,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2780,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2857,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2869,X1,1034486394,NO,st_sym_1.smb
sht15.cmp2870,X1,1034486394,NO,st_sym_1.smb
sht16.cmp3397,X1,1034486394,NO,st_sym_1.smb
sht16.cmp3562,X1,1034486394,NO,st_sym_1.smb
sht16.cmp3581,X1,1034486394,NO,st_sym_1.smb
sht17.cmp8234,X1,1034486394,NO,st_sym_1.smb
sht17.cmp8235,X1,1034486394,NO,st_sym_1.smb
sht17.cmp8350,X1,1034486394,NO,st_sym_1.smb
sht17.cmp8351,X1,1034486394,NO,st_sym_1.smb
sht17.cmp8613,X1,1034486394,NO,st_sym_1.smb
sht18.cmp56,X1,1034486394,NO,st_sym_1.smb
sht1.cmp1528,X2,8905B00184,NO,prgpkt_bdm6_sdsym_1.smb
sht10.cmp5389/sht1.cmp3506,X5000,8905B0010601,YES,bdm_10_sym_1.smb
sht1.cmp1706,LP3000,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp1424,LP3002,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp35,LP3036,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp1863,LP3062,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp1508,LP4570,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp1511,LP4571,C_MP13,NO,c_mp13_sym_3.smb
sht1.cmp1509,LP4572,C_MP13,NO,c_mp13_sym_3.smb
sht10.cmp5389/sht1.cmp3365,LP5000,C_MP11,NO,c_mp_sdsym_3.smb
sht10.cmp5389/sht1.cmp3366,LP5001,C_MP11,NO,c_mp_sdsym_3.smb
sht10.cmp5389/sht1.cmp3364,LP5002,C_MP11,NO,c_mp_sdsym_3.smb
sht10.cmp5389/sht1.cmp3367,LP5003,C_MP11,NO,c_mp_sdsym_3.smb
sht10.cmp5389/sht1.cmp3483,LP5004,C_MP11,NO,c_mp_sdsym_3.smb
sht10.cmp5389/sht1.cmp3368,LP5017,C_MP11,NO,c_mp_sdsym_3.smb
sht1.cmp135,MH1,0281C03008,NO,bet_1pin_sdsym_1.smb
sht12.cmp50,TN7160,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht12.cmp54,TN7160,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht12.cmp81,TN7180,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht12.cmp136,TN7180,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht12.cmp188,TN7200,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht14.cmp3802,TN7200,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht14.cmp3803,TN7240,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht14.cmp3804,TN7240,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht14.cmp3863,TN7260,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht14.cmp3893,TN7260,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht16.cmp3607,TN7409,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht16.cmp3608,TN7409,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht16.cmp3610,TN7429,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht17.cmp8603,TN7429,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht17.cmp8604,TN7470,1267377078,NO,ipg20n04s4_sdsym_1_1.smb
sht17.cmp8605,TN7470,1267377078,NO,ipg20n04s4_sdsym_2_1.smb
sht1.cmp30,,GND,,gndd_sym_1.smb
sht1.cmp70,,GND,,gndd_sym_1.smb
sht1.cmp79,,GND,,gndd_sym_1.smb
sht1.cmp96,,GND,,gndd_sym_1.smb
sht1.cmp207,,GND,,gndd_sym_1.smb
sht1.cmp250,,GND,,gndd_sym_1.smb
sht1.cmp267,,GND,,gndd_sym_1.smb
sht1.cmp398,,GND,,gndd_sym_1.smb
sht1.cmp1280,,0281Y09PG9_L,,din_a1_v_sdsym_2.smb
sht1.cmp1289,,GND,,gndd_sym_1.smb
sht1.cmp1291,,DAV_SU_DLS,,shconin.smb
sht1.cmp1296,,GND,,gndd_sym_1.smb
sht1.cmp1297,,NC,,nc.smb
sht1.cmp1301,,NC,,nc.smb
sht1.cmp1302,,UBD,,volt_sym_1.smb
sht1.cmp1303,,GND,,gndd_sym_1.smb
sht1.cmp1307,,NC,,nc.smb
sht1.cmp1311,,GND,,gndd_sym_1.smb
sht1.cmp1319,,NC,,nc.smb
sht1.cmp1323,,NC,,nc.smb
sht1.cmp1324,,GND,,gndd_sym_1.smb
sht1.cmp1333,,GND,,gndd_sym_1.smb
sht1.cmp1336,,GND,,gndd_sym_1.smb
sht1.cmp1340,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1348,,GND,,gndd_sym_1.smb
sht1.cmp1354,,GND,,gndd_sym_1.smb
sht1.cmp1364,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1373,,NC,,nc.smb
sht1.cmp1375,,UBRM_S3000,,volt_sym_1.smb
sht1.cmp1389,,DAV_SU_DLS,,shconout.smb
sht1.cmp1393,,GND,,gndd_sym_1.smb
sht1.cmp1398,,GND,,gndd_sym_1.smb
sht1.cmp1403,,GND,,gndd_sym_1.smb
sht1.cmp1404,,VDD18_CP,,volt_sym_1.smb
sht1.cmp1407,,GND,,gndd_sym_1.smb
sht1.cmp1412,,GND,,gndd_sym_1.smb
sht1.cmp1413,,GND,,gndd_sym_1.smb
sht1.cmp1417,,GND,,gndd_sym_1.smb
sht1.cmp1422,,GND,,gndd_sym_1.smb
sht1.cmp1426,,GND,,gndd_sym_1.smb
sht1.cmp1434,,GND,,gndd_sym_1.smb
sht1.cmp1435,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1440,,GND,,gndd_sym_1.smb
sht1.cmp1441,,GND,,gndd_sym_1.smb
sht1.cmp1442,,GND,,gndd_sym_1.smb
sht1.cmp1446,,GND,,gndd_sym_1.smb
sht1.cmp1447,,GND,,gndd_sym_1.smb
sht1.cmp1451,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1452,,E_S_KL15_3,,shconout.smb
sht1.cmp1454,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1455,,GND_VPR,,gndd_sym_1.smb
sht1.cmp1457,,GND,,gndd_sym_1.smb
sht1.cmp1459,,GND,,gndd_sym_1.smb
sht1.cmp1461,,GND,,gndd_sym_1.smb
sht1.cmp1465,,GND,,gndd_sym_1.smb
sht1.cmp1476,,GND,,gndd_sym_1.smb
sht1.cmp1479,,GND,,gndd_sym_1.smb
sht1.cmp1495,,GND,,gndd_sym_1.smb
sht1.cmp1507,,GND,,gndd_sym_1.smb
sht1.cmp1517,,GND,,gndd_sym_1.smb
sht1.cmp1519,,GND,,gndd_sym_1.smb
sht1.cmp1520,,NC,,nc.smb
sht1.cmp1521,,B_D_CAN_FD_IPB_12_H_IN,,shconout.smb
sht1.cmp1522,,NC,,nc.smb
sht1.cmp1523,,UBRM_S3000,,volt1b_sdsym_1.smb
sht1.cmp1524,,GND,,gndd_sym_1.smb
sht1.cmp1525,,UBD,,volt1b_sdsym_1.smb
sht1.cmp1526,,E_S_KL15_3,,shconout.smb
sht1.cmp1527,,B_D_CAN_FD_IPB_12_L_IN,,shconout.smb
sht1.cmp1530,,UBR_FRL,,volt1b_sdsym_1.smb
sht1.cmp1531,,UBR_STAB,,volt1b_dg.smb
sht1.cmp1592,,GND,,gndd_sym_1.smb
sht1.cmp1594,,GND,,gndd_sym_1.smb
sht1.cmp1596,,GND,,gndd_sym_1.smb
sht1.cmp1597,,GND,,gndd_sym_1.smb
sht1.cmp1598,,GND,,gndd_sym_1.smb
sht1.cmp1700,,GND,,gndd_sym_1.smb
sht1.cmp1717,,GND,,gndd_sym_1.smb
sht1.cmp1802,,UBR,,volt1b_dg.smb
sht1.cmp1805,,UBRM_SW,,volt1b_dg.smb
sht1.cmp1806,,UBRM_FRL,,volt1b_sdsym_1.smb
sht1.cmp1822,,GND,,gndd_sym_1.smb
sht1.cmp1876,,GND,,gndd_sym_1.smb
sht1.cmp1882,,GND,,gndd_sym_1.smb
sht1.cmp1883,,VPR6,,volt1b_dg.smb
sht1.cmp1884,,GND,,gndd_sym_1.smb
sht1.cmp1885,,NC,,nc.smb
sht1.cmp1886,,NC,,nc.smb
sht1.cmp1996,,GND,,gndd_sym_1.smb
sht1.cmp1998,,GND,,gndd_sym_1.smb
sht1.cmp1999,,GND,,gndd_sym_1.smb
sht1.cmp2000,,GND,,gndd_sym_1.smb
sht1.cmp2002,,GND,,gndd_sym_1.smb
sht1.cmp2015,,GND,,gndd_sym_1.smb
sht1.cmp2024,,GND,,gndd_sym_1.smb
sht1.cmp2039,,GND,,gndd_sym_1.smb
sht1.cmp2040,,GND,,gndd_sym_1.smb
sht1.cmp2046,,UBRM_MON,,volt1b_dg.smb
sht1.cmp2076,,GND,,gndd_sym_1.smb
sht2.cmp134,,0281Y09PG9_L,,din_a1_v_sdsym_1.smb
sht2.cmp148,,GND,,gndd_sym_1.smb
sht2.cmp150,,GND,,gndd_sym_1.smb
sht2.cmp154,,NC,,nc.smb
sht2.cmp185,,NC,,nc.smb
sht2.cmp205,,GND,,gndd_sym_1.smb
sht2.cmp216,,GND,,gndd_sym_1.smb
sht2.cmp218,,GND,,gndd_sym_1.smb
sht2.cmp221,,GND,,gndd_sym_1.smb
sht2.cmp224,,GND,,gndd_sym_1.smb
sht2.cmp227,,GND,,gndd_sym_1.smb
sht2.cmp230,,GND,,gndd_sym_1.smb
sht2.cmp234,,GND,,gndd_sym_1.smb
sht2.cmp236,,GND,,gndd_sym_1.smb
sht2.cmp241,,GND,,gndd_sym_1.smb
sht2.cmp245,,GND,,gndd_sym_1.smb
sht2.cmp250,,GND,,gndd_sym_1.smb
sht2.cmp257,,GND,,gndd_sym_1.smb
sht2.cmp271,,GND,,gndd_sym_1.smb
sht2.cmp286,,VDD5A_IN,,volt1b_dg.smb
sht2.cmp288,,VDD5_UC,,volt1b_dg.smb
sht2.cmp289,,VDD5_OSC,,volt1b_dg.smb
sht2.cmp290,,VDD5_SENT,,volt1b_dg.smb
sht2.cmp294,,VDD5_EVR,,volt1b_dg.smb
sht2.cmp295,,VDD5_OUT,,volt1b_dg.smb
sht2.cmp297,,VDDIO_OUT,,volt1b_dg.smb
sht2.cmp301,,GND,,gndd_sym_1.smb
sht2.cmp305,,VDD5A_R,,volt1b_dg.smb
sht2.cmp326,,O_V_5V_G2_SENT,,volt1b_dg.smb
sht2.cmp348,,GND,,gndd_sym_1.smb
sht2.cmp384,,O_V_5V_G2_SENT,,volt1b_sdsym_1.smb
sht2.cmp387,,GND,,gndd_sym_1.smb
sht2.cmp403,,GND,,gndd_sym_1.smb
sht2.cmp407,,GND,,gndd_sym_1.smb
sht2.cmp423,,NC,,nc.smb
sht2.cmp433,,NC,,nc.smb
sht2.cmp435,,GND,,gndd_sym_1.smb
sht2.cmp439,,NC,,nc.smb
sht2.cmp440,,O_V_5V_G2_SENT,,volt1b_sdsym_1.smb
sht2.cmp441,,NC,,nc.smb
sht2.cmp442,,GND,,gndd_sym_1.smb
sht2.cmp445,,GND,,gndd_sym_1.smb
sht2.cmp446,,GND,,gndd_sym_1.smb
sht2.cmp447,,GND,,gndd_sym_1.smb
sht2.cmp448,,O_V_5V_G2_SENT,,volt1b_sdsym_1.smb
sht2.cmp449,,GND,,gndd_sym_1.smb
sht2.cmp450,,GND,,gndd_sym_1.smb
sht2.cmp452,,NC,,nc.smb
sht2.cmp453,,GND,,gndd_sym_1.smb
sht2.cmp454,,NC,,nc.smb
sht2.cmp457,,GND,,gndd_sym_1.smb
sht2.cmp459,,GND,,gndd_sym_1.smb
sht2.cmp460,,O_V_5V_G3_SENT,,volt1b_sdsym_1.smb
sht2.cmp461,,GND,,gndd_sym_1.smb
sht2.cmp462,,GND,,gndd_sym_1.smb
sht2.cmp463,,GND,,gndd_sym_1.smb
sht2.cmp465,,NC,,nc.smb
sht2.cmp466,,NC,,nc.smb
sht2.cmp472,,GND,,gndd_sym_1.smb
sht2.cmp575,,O_V_5V_G3_SENT,,volt1b_dg.smb
sht2.cmp588,,NC,,nc.smb
sht2.cmp589,,GND_S3150,,gndd_sym_1.smb
sht2.cmp590,,GND_S3150,,gndd_sym_1.smb
sht2.cmp592,,CTO_S3150_EN_P23_02,,shconin.smb
sht2.cmp593,,GND_S3150,,gndd_sym_1.smb
sht2.cmp601,,VDD5A,,volt1b_sdsym_1.smb
sht2.cmp602,,A_U_A35,,shconout.smb
sht2.cmp606,,NC,,nc.smb
sht2.cmp608,,GND,,gndd_sym_1.smb
sht2.cmp613,,GND,,gndd_sym_1.smb
sht2.cmp620,,VPR6,,volt1b_sdsym_1.smb
sht2.cmp679,,A_U_A35,,shconin.smb
sht2.cmp713,,GND,,gndd_sym_1.smb
sht2.cmp714,,GND,,gndd_sym_1.smb
sht2.cmp715,,GND,,gndd_sym_1.smb
sht2.cmp716,,GND,,gndd_sym_1.smb
sht2.cmp717,,GND,,gndd_sym_1.smb
sht2.cmp718,,GND,,gndd_sym_1.smb
sht2.cmp719,,GND,,gndd_sym_1.smb
sht2.cmp721,,GND,,gndd_sym_1.smb
sht2.cmp722,,GND,,gndd_sym_1.smb
sht2.cmp723,,GND,,gndd_sym_1.smb
sht2.cmp724,,GND,,gndd_sym_1.smb
sht2.cmp725,,GND,,gndd_sym_1.smb
sht2.cmp726,,GND,,gndd_sym_1.smb
sht2.cmp727,,GND,,gndd_sym_1.smb
sht2.cmp728,,GND,,gndd_sym_1.smb
sht2.cmp729,,GND,,gndd_sym_1.smb
sht2.cmp730,,GND,,gndd_sym_1.smb
sht2.cmp731,,GND,,gndd_sym_1.smb
sht2.cmp732,,GND,,gndd_sym_1.smb
sht2.cmp733,,GND,,gndd_sym_1.smb
sht2.cmp734,,GND,,gndd_sym_1.smb
sht2.cmp735,,GND,,gndd_sym_1.smb
sht2.cmp736,,GND,,gndd_sym_1.smb
sht3.cmp2,,0281Y09PG9_L,,din_a1_v_sdsym_1.smb
sht3.cmp5,,RSTC,,shconio.smb
sht3.cmp7,,NC,,nc.smb
sht3.cmp11,,RST5_HBRIDGE,,shconout.smb
sht3.cmp13,,NC,,nc.smb
sht3.cmp15,,GND,,gndd_sym_1.smb
sht3.cmp21,,GND,,gndd_sym_1.smb
sht3.cmp23,,NC,,nc.smb
sht3.cmp25,,VDD5_OUT,,volt1b_sdsym_1.smb
sht3.cmp33,,GND,,gndd_sym_1.smb
sht3.cmp48,,RST5,,shconio.smb
sht3.cmp51,,GND,,gndd_sym_1.smb
sht3.cmp53,,GND,,gndd_sym_1.smb
sht3.cmp61,,GND,,gndd_sym_1.smb
sht3.cmp64,,NC,,nc.smb
sht3.cmp65,,NC,,nc.smb
sht3.cmp67,,ERROR,,shconio.smb
sht3.cmp69,,GND,,gndd_sym_1.smb
sht3.cmp76,,GND,,gndd_sym_1.smb
sht3.cmp79,,NC,,nc.smb
sht3.cmp85,,GND,,gndd_sym_1.smb
sht3.cmp94,,GND,,gndd_sym_1.smb
sht3.cmp96,,GND,,gndd_sym_1.smb
sht3.cmp98,,WDA,,shconout.smb
sht3.cmp99,,UBRM_S3000,,volt1b_sdsym_1.smb
sht3.cmp100,,NC,,nc.smb
sht3.cmp103,,GND,,gndd_sym_1.smb
sht3.cmp105,,NC,,nc.smb
sht3.cmp114,,NC,,nc.smb
sht3.cmp116,,NC,,nc.smb
sht3.cmp121,,GND,,gndd_sym_1.smb
sht3.cmp126,,GND,,gndd_sym_1.smb
sht3.cmp159,,GND,,gndd_sym_1.smb
sht3.cmp170,,CTO_AB1_DIS,,shconin.smb
sht3.cmp198,,MSC0_DATANEG_P13_02,,shconin.smb
sht3.cmp199,,MSC0_CLKNEG_P13_00,,shconin.smb
sht3.cmp200,,MSC0_CLKPOS_P13_01,,shconin.smb
sht3.cmp201,,MSC0_UPLINK_P11_03,,shconout.smb
sht3.cmp202,,MSC0_CS1_P11_02,,shconin.smb
sht3.cmp203,,MSC0_DATAPOS_P13_03,,shconin.smb
sht3.cmp271,,GND,NO,gndd_sym_1.smb
sht3.cmp280,,GND,NO,gndd_sym_1.smb
sht3.cmp281,,GND,NO,gndd_sym_1.smb
sht3.cmp288,,GND,NO,gndd_sym_1.smb
sht3.cmp292,,ABE,NO,shconout.smb
sht3.cmp293,,NC,NO,nc.smb
sht3.cmp294,,CTO_VPR6_MON_P10_00,NO,shconout.smb
sht3.cmp298,,GND,NO,gndd_sym_1.smb
sht3.cmp301,,GND,NO,gndd_sym_1.smb
sht3.cmp302,,VPR6,NO,volt1b_sdsym_1.smb
sht3.cmp315,,NC,NO,nc.smb
sht3.cmp318,,UBRM_MON,NO,volt1b_sdsym_1.smb
sht3.cmp320,,GND,NO,gndd_sym_1.smb
sht3.cmp321,,NC,NO,nc.smb
sht3.cmp323,,GND,NO,gndd_sym_1.smb
sht3.cmp324,,GND,NO,gndd_sym_1.smb
sht3.cmp326,,GND,NO,gndd_sym_1.smb
sht3.cmp328,,GND,NO,gndd_sym_1.smb
sht3.cmp330,,CTO_SOV_P10_02,NO,shconin.smb
sht3.cmp333,,CTO_TOV_P10_03,NO,shconin.smb
sht3.cmp339,,GND,,gndd_sym_1.smb
sht3.cmp344,,UBRM_S3000,,volt1b_sdsym_1.smb
sht4.cmp3525,,NC,,nc.smb
sht4.cmp3528,,B_D_CAN_FD_IPB_12_L_IN,,shconout.smb
sht4.cmp3534,,NC,,nc.smb
sht4.cmp3536,,NC,,nc.smb
sht4.cmp3537,,NC,,nc.smb
sht4.cmp3551,,B_D_CAN_FD_IPB_12_H_IN,,shconout.smb
sht4.cmp3555,,GND,,gndd_sym_1.smb
sht4.cmp3557,,GND,,gndd_sym_1.smb
sht4.cmp3563,,GND,,gndd_sym_1.smb
sht4.cmp3566,,NC,,nc.smb
sht4.cmp3567,,GND,,gndd_sym_1.smb
sht4.cmp3817,,NC,,nc.smb
sht4.cmp3950,,GND,,gndd_sym_1.smb
sht4.cmp3953,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp3954,,GND,,gndd_sym_1.smb
sht4.cmp3955,,GND,,gndd_sym_1.smb
sht4.cmp3958,,GND,,gndd_sym_1.smb
sht4.cmp3960,,NC,,nc.smb
sht4.cmp3962,,NC,,nc.smb
sht4.cmp3963,,NC,,nc.smb
sht4.cmp3964,,NC,,nc.smb
sht4.cmp3965,,GND,,gndd_sym_1.smb
sht4.cmp3966,,NC,,nc.smb
sht4.cmp3968,,GND,,gndd_sym_1.smb
sht4.cmp3975,,GND,,gndd_sym_1.smb
sht4.cmp3979,,NC,,nc.smb
sht4.cmp3980,,NC,,nc.smb
sht4.cmp3982,,VDDIO_OUT,,volt1b_sdsym_1.smb
sht4.cmp3984,,GND,,gndd_sym_1.smb
sht4.cmp3985,,GND,,gndd_sym_1.smb
sht4.cmp3987,,NC,,nc.smb
sht4.cmp3989,,GND,,gndd_sym_1.smb
sht4.cmp4237,,GND,,gndd_sym_1.smb
sht4.cmp4239,,GND,,gndd_sym_1.smb
sht4.cmp4240,,GND,,gndd_sym_1.smb
sht4.cmp4241,,GND,,gndd_sym_1.smb
sht4.cmp4245,,VDDIO_OUT,,volt1b_sdsym_1.smb
sht4.cmp4250,,GND,,gndd_sym_1.smb
sht4.cmp4251,,NC,,nc.smb
sht4.cmp4252,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp4253,,GND,,gndd_sym_1.smb
sht4.cmp4256,,NC,,nc.smb
sht4.cmp4258,,NC,,nc.smb
sht4.cmp4259,,NC,,nc.smb
sht4.cmp4260,,NC,,nc.smb
sht4.cmp4261,,GND,,gndd_sym_1.smb
sht4.cmp4265,,NC,,nc.smb
sht4.cmp4268,,NC,,nc.smb
sht4.cmp4269,,GND,,gndd_sym_1.smb
sht4.cmp4271,,NC,,nc.smb
sht4.cmp4272,,GND,,gndd_sym_1.smb
sht4.cmp4279,,NC,,nc.smb
sht4.cmp4280,,GND,,gndd_sym_1.smb
sht4.cmp4283,,GND,,gndd_sym_1.smb
sht4.cmp4284,,GND,,gndd_sym_1.smb
sht4.cmp4285,,GND,,gndd_sym_1.smb
sht4.cmp4288,,GND,,gndd_sym_1.smb
sht4.cmp4289,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp4291,,GND,,gndd_sym_1.smb
sht4.cmp4292,,NC,,nc.smb
sht4.cmp4295,,NC,,nc.smb
sht4.cmp4297,,GND,,gndd_sym_1.smb
sht4.cmp4303,,NC,,nc.smb
sht4.cmp4306,,NC,,nc.smb
sht4.cmp4308,,VDDIO_OUT,,volt1b_sdsym_1.smb
sht4.cmp4309,,NC,,nc.smb
sht4.cmp4311,,NC,,nc.smb
sht4.cmp4312,,GND,,gndd_sym_1.smb
sht4.cmp4313,,NC,,nc.smb
sht4.cmp4314,,GND,,gndd_sym_1.smb
sht4.cmp4315,,GND,,gndd_sym_1.smb
sht4.cmp4320,,GND,,gndd_sym_1.smb
sht4.cmp4325,,NC,,nc.smb
sht4.cmp4328,,NC,,nc.smb
sht4.cmp4329,,GND,,gndd_sym_1.smb
sht4.cmp4332,,GND,,gndd_sym_1.smb
sht4.cmp4333,,VDDIO_OUT,,volt1b_sdsym_1.smb
sht4.cmp4334,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp4335,,NC,,nc.smb
sht4.cmp4336,,GND,,gndd_sym_1.smb
sht4.cmp4339,,NC,,nc.smb
sht4.cmp4341,,NC,,nc.smb
sht4.cmp4342,,GND,,gndd_sym_1.smb
sht4.cmp4343,,NC,,nc.smb
sht4.cmp4345,,GND,,gndd_sym_1.smb
sht4.cmp4346,,GND,,gndd_sym_1.smb
sht4.cmp4347,,GND,,gndd_sym_1.smb
sht4.cmp4350,,GND,,gndd_sym_1.smb
sht4.cmp4352,,NC,,nc.smb
sht4.cmp4353,,GND,,gndd_sym_1.smb
sht4.cmp4355,,NC,,nc.smb
sht4.cmp4708,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp4733,,GND,,gndd_sym_1.smb
sht4.cmp4734,,GND,,gndd_sym_1.smb
sht4.cmp4735,,VDD5_OUT,,volt1b_sdsym_1.smb
sht4.cmp4736,,NC,,nc.smb
sht4.cmp4741,,VDDIO_OUT,,volt1b_sdsym_1.smb
sht4.cmp4743,,NC,,nc.smb
sht4.cmp4745,,GND,,gndd_sym_1.smb
sht4.cmp4746,,GND,,gndd_sym_1.smb
sht4.cmp4747,,NC,,nc.smb
